salary_in_usd,remote_ratio,work_year,experience_level_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,company_size_L,company_size_M,company_size_S,clusters
104981,100,2024,2,0,0,0,1,0,1,0,1
146000,100,2024,1,0,0,1,0,0,1,0,0
110000,100,2024,1,0,0,1,0,0,1,0,1
297000,0,2024,2,0,0,0,1,0,1,0,2
190000,0,2024,2,0,0,0,1,0,1,0,0
25000,0,2024,2,0,0,0,1,0,1,0,1
160480,0,2024,1,0,0,1,0,0,1,0,0
109920,0,2024,1,0,0,1,0,0,1,0,1
224000,0,2024,2,0,0,0,1,0,1,0,2
84000,0,2024,0,1,0,0,0,0,1,0,1
75800,0,2024,0,1,0,0,0,0,1,0,1
146125,100,2024,1,0,0,1,0,0,1,0,0
82000,100,2024,1,0,0,1,0,0,1,0,1
207600,0,2024,1,0,0,1,0,0,1,0,0
138400,0,2024,1,0,0,1,0,0,1,0,0
94600,0,2024,0,1,0,0,0,0,1,0,1
75700,0,2024,0,1,0,0,0,0,1,0,1
331292,0,2024,2,0,0,0,1,0,1,0,2
244868,0,2024,2,0,0,0,1,0,1,0,2
168000,0,2024,1,0,0,1,0,0,1,0,0
158000,0,2024,1,0,0,1,0,0,1,0,0
192500,0,2024,2,0,0,0,1,0,1,0,0
134900,0,2024,2,0,0,0,1,0,1,0,1
227000,0,2024,2,0,0,0,1,0,1,0,2
192780,0,2024,2,0,0,0,1,0,1,0,0
85000,100,2024,1,0,0,1,0,0,1,0,1
70000,100,2024,1,0,0,1,0,0,1,0,1
112000,0,2024,2,0,0,0,1,0,1,0,1
110000,0,2024,1,0,0,1,0,0,1,0,1
70000,0,2024,1,0,0,1,0,0,1,0,1
236000,0,2024,2,0,0,0,1,0,1,0,2
174000,0,2024,2,0,0,0,1,0,1,0,0
345000,0,2024,2,0,0,0,1,0,1,0,2
170000,100,2024,2,0,0,0,1,0,1,0,0
252000,0,2024,1,0,0,1,0,0,1,0,2
168000,0,2024,1,0,0,1,0,0,1,0,0
225000,0,2024,3,0,1,0,0,0,1,0,2
150000,0,2024,1,0,0,1,0,0,1,0,0
440000,0,2024,1,0,0,1,0,0,1,0,2
295000,0,2024,1,0,0,1,0,0,1,0,2
106500,0,2024,1,0,0,1,0,0,1,0,1
210000,0,2024,2,0,0,0,1,0,1,0,0
180000,0,2024,2,0,0,0,1,0,1,0,0
278700,0,2024,2,0,0,0,1,0,1,0,2
159300,0,2024,2,0,0,0,1,0,1,0,0
145000,0,2024,2,0,0,0,1,0,1,0,0
110000,0,2024,2,0,0,0,1,0,1,0,1
290000,0,2024,2,0,0,0,1,0,1,0,2
210000,0,2024,2,0,0,0,1,0,1,0,0
178500,0,2024,2,0,0,0,1,0,1,0,0
290000,0,2024,3,0,1,0,0,0,1,0,2
232000,0,2024,3,0,1,0,0,0,1,0,2
172400,0,2024,1,0,0,1,0,0,1,0,0
109000,0,2024,1,0,0,1,0,0,1,0,1
106000,0,2024,0,1,0,0,0,0,1,0,1
66000,0,2024,0,1,0,0,0,0,1,0,1
234300,0,2024,2,0,0,0,1,0,1,0,2
96900,0,2024,2,0,0,0,1,0,1,0,1
157600,0,2024,0,1,0,0,0,0,1,0,0
96800,0,2024,0,1,0,0,0,0,1,0,1
339250,0,2024,2,0,0,0,1,0,1,0,2
94600,0,2024,2,0,0,0,1,0,1,0,1
77400,0,2024,2,0,0,0,1,0,1,0,1
192500,0,2024,0,1,0,0,0,0,1,0,0
154500,0,2024,1,0,0,1,0,0,1,0,0
75705,0,2024,1,0,0,1,0,0,1,0,1
164700,0,2024,1,0,0,1,0,0,1,0,0
117500,0,2024,1,0,0,1,0,0,1,0,1
45700,0,2024,0,1,0,0,0,0,1,0,1
117000,0,2024,2,0,0,0,1,0,1,0,1
115765,0,2024,2,0,0,0,1,0,1,0,1
178250,100,2024,2,0,0,0,1,0,1,0,0
105500,100,2024,2,0,0,0,1,0,1,0,1
197011,100,2024,2,0,0,0,1,0,1,0,0
115889,100,2024,2,0,0,0,1,0,1,0,1
259700,100,2024,2,0,0,0,1,0,1,0,2
185500,100,2024,2,0,0,0,1,0,1,0,0
175000,0,2024,3,0,1,0,0,0,1,0,0
68000,0,2024,3,0,1,0,0,0,1,0,1
243500,0,2024,1,0,0,1,0,0,1,0,2
123765,100,2024,2,0,0,0,1,0,1,0,1
85469,100,2024,2,0,0,0,1,0,1,0,1
85000,100,2024,1,0,0,1,0,0,1,0,1
61800,100,2024,1,0,0,1,0,0,1,0,1
242100,0,2024,1,0,0,1,0,0,1,0,2
116200,0,2024,1,0,0,1,0,0,1,0,1
212500,0,2024,2,0,0,0,1,0,1,0,0
69000,0,2024,1,0,0,1,0,0,1,0,1
44000,0,2024,1,0,0,1,0,0,1,0,1
166000,100,2024,0,1,0,0,0,0,1,0,0
119000,100,2024,0,1,0,0,0,0,1,0,1
192000,0,2024,2,0,0,0,1,0,1,0,0
164000,0,2024,2,0,0,0,1,0,1,0,0
218213,0,2024,1,0,0,1,0,0,1,0,0
151800,0,2024,1,0,0,1,0,0,1,0,0
120000,0,2024,2,0,0,0,1,0,1,0,1
253430,0,2024,2,0,0,0,1,0,1,0,2
200740,0,2024,2,0,0,0,1,0,1,0,0
234900,0,2024,2,0,0,0,1,0,1,0,2
97300,0,2024,2,0,0,0,1,0,1,0,1
206000,100,2024,2,0,0,0,1,0,1,0,0
165000,100,2024,2,0,0,0,1,0,1,0,0
70000,100,2024,0,1,0,0,0,0,1,0,1
60000,100,2024,0,1,0,0,0,0,1,0,1
328000,0,2024,1,0,0,1,0,0,1,0,2
258000,0,2024,1,0,0,1,0,0,1,0,2
64000,0,2024,0,1,0,0,0,0,1,0,1
91000,50,2024,2,0,0,0,1,1,0,0,1
219000,0,2024,0,1,0,0,0,0,1,0,0
123000,0,2024,0,1,0,0,0,0,1,0,1
157600,0,2024,0,1,0,0,0,0,1,0,0
96800,0,2024,0,1,0,0,0,0,1,0,1
137100,0,2024,0,1,0,0,0,0,1,0,0
109700,0,2024,0,1,0,0,0,0,1,0,1
83300,0,2024,1,0,0,1,0,0,1,0,1
47500,0,2024,1,0,0,1,0,0,1,0,1
304750,0,2024,2,0,0,0,1,0,1,0,2
101200,0,2024,0,1,0,0,0,0,1,0,1
57700,0,2024,0,1,0,0,0,0,1,0,1
77400,0,2024,2,0,0,0,1,0,1,0,1
90300,0,2024,0,1,0,0,0,0,1,0,1
50200,0,2024,0,1,0,0,0,0,1,0,1
98000,0,2024,0,1,0,0,0,0,1,0,1
165000,0,2024,2,0,0,0,1,0,1,0,0
181280,0,2024,1,0,0,1,0,0,1,0,0
164800,0,2024,1,0,0,1,0,0,1,0,0
107500,0,2024,1,0,0,1,0,0,1,0,1
96750,0,2024,1,0,0,1,0,0,1,0,1
96750,0,2024,2,0,0,0,1,0,1,0,1
69600,0,2024,2,0,0,0,1,0,1,0,1
150000,100,2024,1,0,0,1,0,0,1,0,0
127500,100,2024,1,0,0,1,0,0,1,0,1
225000,0,2024,3,0,1,0,0,0,1,0,2
190000,0,2024,3,0,1,0,0,0,1,0,0
136000,100,2024,2,0,0,0,1,0,1,0,1
245400,0,2024,2,0,0,0,1,0,1,0,2
139000,0,2024,2,0,0,0,1,0,1,0,0
120000,0,2024,1,0,0,1,0,0,1,0,1
169900,100,2024,2,0,0,0,1,0,1,0,0
135920,100,2024,2,0,0,0,1,0,1,0,1
204000,0,2024,2,0,0,0,1,0,1,0,0
123000,0,2024,2,0,0,0,1,0,1,0,1
180500,0,2024,2,0,0,0,1,0,1,0,0
96200,0,2024,2,0,0,0,1,0,1,0,1
222300,0,2024,2,0,0,0,1,0,1,0,0
119700,0,2024,2,0,0,0,1,0,1,0,1
170375,100,2024,2,0,0,0,1,0,1,0,0
102500,100,2024,2,0,0,0,1,0,1,0,1
98000,0,2024,1,0,0,1,0,0,1,0,1
68300,0,2024,1,0,0,1,0,0,1,0,1
223100,100,2024,1,0,0,1,0,0,1,0,2
126400,100,2024,1,0,0,1,0,0,1,0,1
283800,100,2024,2,0,0,0,1,0,1,0,2
198900,100,2024,2,0,0,0,1,0,1,0,0
166000,0,2024,1,0,0,1,0,0,1,0,0
73000,0,2024,1,0,0,1,0,0,1,0,1
130000,0,2024,0,1,0,0,0,0,1,0,1
275000,100,2024,2,0,0,0,1,0,1,0,2
204000,0,2024,2,0,0,0,1,0,1,0,0
163200,0,2024,2,0,0,0,1,0,1,0,0
170000,100,2024,2,0,0,0,1,0,1,0,0
210000,0,2024,1,0,0,1,0,0,1,0,0
136000,0,2024,1,0,0,1,0,0,1,0,1
175000,0,2024,2,0,0,0,1,0,1,0,0
205500,100,2024,2,0,0,0,1,0,1,0,0
146000,0,2024,2,0,0,0,1,0,1,0,0
82500,0,2024,2,0,0,0,1,0,1,0,1
157500,100,2024,2,0,0,0,1,0,1,0,0
132500,100,2024,2,0,0,0,1,0,1,0,1
209943,0,2024,2,0,0,0,1,0,1,0,0
155175,0,2024,2,0,0,0,1,0,1,0,0
244800,0,2024,2,0,0,0,1,0,1,0,2
600000,0,2024,2,0,0,0,1,0,1,0,2
280000,0,2024,2,0,0,0,1,0,1,0,2
600000,0,2024,2,0,0,0,1,0,1,0,2
280000,0,2024,2,0,0,0,1,0,1,0,2
184180,0,2024,0,1,0,0,0,0,1,0,0
159870,0,2024,0,1,0,0,0,0,1,0,0
195000,0,2024,2,0,0,0,1,0,1,0,0
500000,100,2024,2,0,0,0,1,0,1,0,2
180000,100,2024,2,0,0,0,1,0,1,0,0
70000,100,2024,1,0,0,1,0,0,1,0,1
179000,0,2024,2,0,0,0,1,0,1,0,0
145000,0,2024,0,1,0,0,0,0,1,0,0
120000,0,2024,0,1,0,0,0,0,1,0,1
142100,0,2024,1,0,0,1,0,0,1,0,0
94700,0,2024,1,0,0,1,0,0,1,0,1
166000,0,2024,1,0,0,1,0,0,1,0,0
73100,0,2024,1,0,0,1,0,0,1,0,1
230000,0,2024,2,0,0,0,1,0,1,0,2
212000,0,2024,2,0,0,0,1,0,1,0,0
93300,0,2024,2,0,0,0,1,0,1,0,1
110500,0,2024,0,1,0,0,0,0,1,0,1
69000,0,2024,0,1,0,0,0,0,1,0,1
100000,0,2024,2,0,0,0,1,0,1,0,1
85000,0,2024,2,0,0,0,1,0,1,0,1
107690,0,2024,1,0,0,1,0,0,1,0,1
78300,0,2024,1,0,0,1,0,0,1,0,1
131000,100,2024,0,1,0,0,0,0,1,0,1
110000,100,2024,0,1,0,0,0,0,1,0,1
133000,0,2024,0,1,0,0,0,0,1,0,1
58400,0,2024,0,1,0,0,0,0,1,0,1
209309,0,2024,3,0,1,0,0,0,1,0,0
168854,0,2024,3,0,1,0,0,0,1,0,0
133000,0,2024,0,1,0,0,0,0,1,0,1
58400,0,2024,0,1,0,0,0,0,1,0,1
333500,0,2024,2,0,0,0,1,0,1,0,2
195000,100,2024,2,0,0,0,1,0,1,0,0
147500,100,2024,2,0,0,0,1,0,1,0,0
187500,0,2024,0,1,0,0,0,0,1,0,0
99500,0,2024,0,1,0,0,0,0,1,0,1
126400,100,2024,2,0,0,0,1,0,1,0,1
101100,100,2024,2,0,0,0,1,0,1,0,1
167400,100,2024,2,0,0,0,1,0,1,0,0
116600,100,2024,2,0,0,0,1,0,1,0,1
126000,0,2024,2,0,0,0,1,0,1,0,1
87000,0,2024,2,0,0,0,1,0,1,0,1
276000,0,2024,2,0,0,0,1,0,1,0,2
174000,0,2024,2,0,0,0,1,0,1,0,0
113800,100,2024,0,1,0,0,0,0,1,0,1
74400,100,2024,0,1,0,0,0,0,1,0,1
333500,0,2024,2,0,0,0,1,0,1,0,2
158000,0,2024,0,1,0,0,0,0,1,0,0
105000,0,2024,0,1,0,0,0,0,1,0,1
75300,0,2024,2,0,0,0,1,0,1,0,1
140000,100,2024,1,0,0,1,0,0,1,0,0
153200,100,2024,2,0,0,0,1,0,1,0,0
102200,100,2024,2,0,0,0,1,0,1,0,1
240000,0,2024,2,0,0,0,1,0,1,0,2
160000,0,2024,2,0,0,0,1,0,1,0,0
77000,0,2024,1,0,0,1,0,0,1,0,1
207300,0,2024,2,0,0,0,1,0,1,0,0
119000,0,2024,2,0,0,0,1,0,1,0,1
160000,100,2024,1,0,0,1,0,0,1,0,0
130000,100,2024,1,0,0,1,0,0,1,0,1
125000,0,2024,2,0,0,0,1,0,1,0,1
265000,0,2024,3,0,1,0,0,0,1,0,2
203800,0,2024,3,0,1,0,0,0,1,0,0
135000,0,2024,2,0,0,0,1,0,1,0,1
345400,0,2024,2,0,0,0,1,0,1,0,2
272700,0,2024,2,0,0,0,1,0,1,0,2
198000,0,2024,1,0,0,1,0,0,1,0,0
160000,0,2024,1,0,0,1,0,0,1,0,0
80000,0,2024,2,0,0,0,1,0,1,0,1
191500,0,2024,2,0,0,0,1,0,1,0,0
111500,0,2024,2,0,0,0,1,0,1,0,1
204800,0,2024,2,0,0,0,1,0,1,0,0
115800,0,2024,2,0,0,0,1,0,1,0,1
116000,0,2024,2,0,0,0,1,0,1,0,1
206000,100,2024,2,0,0,0,1,0,1,0,0
140250,100,2024,2,0,0,0,1,0,1,0,0
225000,0,2024,2,0,0,0,1,0,1,0,2
84105,0,2024,0,1,0,0,0,0,1,0,1
76095,0,2024,0,1,0,0,0,0,1,0,1
250800,0,2024,2,0,0,0,1,0,1,0,2
167200,0,2024,2,0,0,0,1,0,1,0,0
165000,100,2024,1,0,0,1,0,0,1,0,0
140250,100,2024,1,0,0,1,0,0,1,0,0
300000,0,2024,1,0,0,1,0,0,1,0,2
104603,0,2024,2,0,0,0,1,0,1,0,1
279000,100,2024,2,0,0,0,1,0,1,0,2
183000,100,2024,2,0,0,0,1,0,1,0,0
73756,0,2024,0,1,0,0,0,0,1,0,1
61463,0,2024,0,1,0,0,0,0,1,0,1
167500,0,2024,1,0,0,1,0,0,1,0,0
127660,0,2024,1,0,0,1,0,0,1,0,1
68740,0,2024,1,0,0,1,0,0,1,0,1
266875,0,2024,2,0,0,0,1,0,1,0,2
128250,0,2024,2,0,0,0,1,0,1,0,1
200000,0,2024,1,0,0,1,0,0,1,0,0
140000,0,2024,1,0,0,1,0,0,1,0,0
80080,0,2024,0,1,0,0,0,0,1,0,1
165000,0,2024,2,0,0,0,1,0,1,0,0
115500,0,2024,2,0,0,0,1,0,1,0,1
145000,100,2024,2,0,0,0,1,0,1,0,0
85500,100,2024,0,1,0,0,0,0,1,0,1
51000,100,2024,0,1,0,0,0,0,1,0,1
185490,0,2024,2,0,0,0,1,0,1,0,0
134530,0,2024,2,0,0,0,1,0,1,0,1
205000,0,2024,2,0,0,0,1,0,1,0,0
210000,100,2024,3,0,1,0,0,0,1,0,0
180000,100,2024,3,0,1,0,0,0,1,0,0
200000,100,2024,1,0,0,1,0,0,1,0,0
193000,100,2024,2,0,0,0,1,0,1,0,0
156000,100,2024,2,0,0,0,1,0,1,0,0
197000,0,2024,1,0,0,1,0,0,1,0,0
115000,0,2024,1,0,0,1,0,0,1,0,1
55720,100,2024,2,0,0,0,1,0,1,0,1
50700,100,2024,2,0,0,0,1,0,1,0,1
300000,0,2024,0,1,0,0,0,0,1,0,2
150000,0,2024,0,1,0,0,0,0,1,0,0
234000,100,2024,2,0,0,0,1,0,1,0,2
208000,100,2024,2,0,0,0,1,0,1,0,0
206000,100,2024,2,0,0,0,1,0,1,0,0
175100,100,2024,2,0,0,0,1,0,1,0,0
150895,0,2024,2,0,0,0,1,0,1,0,0
120715,0,2024,2,0,0,0,1,0,1,0,1
300000,100,2024,0,1,0,0,0,0,1,0,2
150000,100,2024,0,1,0,0,0,0,1,0,0
86000,0,2024,0,1,0,0,0,0,1,0,1
53000,0,2024,0,1,0,0,0,0,1,0,1
187158,0,2024,2,0,0,0,1,0,1,0,0
116974,0,2024,2,0,0,0,1,0,1,0,1
225000,0,2024,2,0,0,0,1,0,1,0,2
195700,0,2024,2,0,0,0,1,0,1,0,0
97700,0,2024,2,0,0,0,1,0,1,0,1
100000,0,2024,2,0,0,0,1,0,1,0,1
85000,0,2024,2,0,0,0,1,0,1,0,1
119000,0,2024,1,0,0,1,0,0,1,0,1
52100,0,2024,1,0,0,1,0,0,1,0,1
136000,0,2024,2,0,0,0,1,0,1,0,1
91536,0,2024,2,0,0,0,1,0,1,0,1
199700,0,2024,2,0,0,0,1,0,1,0,0
165100,0,2024,2,0,0,0,1,0,1,0,0
240000,100,2024,2,0,0,0,1,0,1,0,2
247300,0,2024,2,0,0,0,1,0,1,0,2
139800,0,2024,2,0,0,0,1,0,1,0,0
220000,100,2024,3,0,1,0,0,0,1,0,0
210000,100,2024,3,0,1,0,0,0,1,0,0
116000,100,2024,0,1,0,0,0,0,1,0,1
79000,100,2024,0,1,0,0,0,0,1,0,1
117000,0,2024,1,0,0,1,0,0,1,0,1
151800,0,2024,2,0,0,0,1,0,1,0,0
133000,0,2024,1,0,0,1,0,0,1,0,1
58300,0,2024,1,0,0,1,0,0,1,0,1
359400,100,2024,1,0,0,1,0,0,1,0,2
239600,100,2024,1,0,0,1,0,0,1,0,2
80000,0,2024,0,1,0,0,0,0,1,0,1
70000,0,2024,0,1,0,0,0,0,1,0,1
324100,0,2024,2,0,0,0,1,1,0,0,2
166700,0,2024,2,0,0,0,1,1,0,0,0
80000,0,2024,1,0,0,1,0,0,1,0,1
75000,0,2024,2,0,0,0,1,0,1,0,1
243800,100,2024,2,0,0,0,1,0,1,0,2
144200,100,2024,2,0,0,0,1,0,1,0,0
289000,100,2024,2,0,0,0,1,1,0,0,2
77826,100,2024,1,0,0,1,0,0,1,0,1
59300,100,2024,1,0,0,1,0,0,1,0,1
182000,0,2024,2,0,0,0,1,0,1,0,0
132100,100,2024,2,0,0,0,1,0,1,0,1
96700,100,2024,2,0,0,0,1,0,1,0,1
98500,100,2024,1,0,0,1,0,0,1,0,1
71500,100,2024,1,0,0,1,0,0,1,0,1
200800,0,2024,2,0,0,0,1,0,1,0,0
107800,0,2024,2,0,0,0,1,0,1,0,1
106100,0,2024,0,1,0,0,0,0,1,0,1
74300,0,2024,0,1,0,0,0,0,1,0,1
153900,0,2024,2,0,0,0,1,0,1,0,0
112715,0,2024,2,0,0,0,1,0,1,0,1
105000,0,2024,2,0,0,0,1,0,1,0,1
94200,0,2024,2,0,0,0,1,0,1,0,1
171000,100,2024,1,0,0,1,0,0,1,0,0
136000,100,2024,1,0,0,1,0,0,1,0,1
92700,100,2024,0,1,0,0,0,0,1,0,1
64900,100,2024,0,1,0,0,0,0,1,0,1
126600,0,2024,1,0,0,1,0,0,1,0,1
80800,0,2024,1,0,0,1,0,0,1,0,1
164845,0,2024,2,0,0,0,1,0,1,0,0
119887,0,2024,2,0,0,0,1,0,1,0,1
93000,0,2024,0,1,0,0,0,0,1,0,1
87000,0,2024,0,1,0,0,0,0,1,0,1
103500,0,2024,1,0,0,1,0,0,1,0,1
65600,0,2024,1,0,0,1,0,0,1,0,1
165600,0,2024,1,0,0,1,0,1,0,0,0
65800,0,2024,1,0,0,1,0,1,0,0,1
164000,100,2024,2,0,0,0,1,0,1,0,0
152000,100,2024,2,0,0,0,1,0,1,0,0
250000,100,2024,2,0,0,0,1,0,1,0,2
180000,100,2024,2,0,0,0,1,0,1,0,0
202000,0,2024,1,0,0,1,0,0,1,0,0
137000,0,2024,1,0,0,1,0,0,1,0,0
204600,0,2024,2,0,0,0,1,0,1,0,0
84500,0,2024,2,0,0,0,1,0,1,0,1
190000,0,2024,2,0,0,0,1,0,1,0,0
151500,0,2024,2,0,0,0,1,0,1,0,0
168800,0,2024,2,0,0,0,1,0,1,0,0
93800,0,2024,2,0,0,0,1,0,1,0,1
132567,0,2024,1,0,0,1,0,0,1,0,1
96412,0,2024,1,0,0,1,0,0,1,0,1
333500,0,2024,2,0,0,0,1,0,1,0,2
156000,0,2024,2,0,0,0,1,0,1,0,0
266875,0,2024,2,0,0,0,1,0,1,0,2
128250,0,2024,2,0,0,0,1,0,1,0,1
191311,100,2024,2,0,0,0,1,0,1,0,0
166358,100,2024,2,0,0,0,1,0,1,0,0
218500,100,2024,2,0,0,0,1,0,1,0,0
70000,0,2024,1,0,0,1,0,0,1,0,1
60000,0,2024,1,0,0,1,0,0,1,0,1
179000,0,2024,2,0,0,0,1,0,1,0,0
152000,0,2024,2,0,0,0,1,0,1,0,0
235680,0,2024,2,0,0,0,1,0,1,0,2
153040,0,2024,2,0,0,0,1,0,1,0,0
187000,0,2024,1,0,0,1,0,0,1,0,0
153000,0,2024,1,0,0,1,0,0,1,0,0
290000,0,2024,2,0,0,0,1,0,1,0,2
203000,0,2024,2,0,0,0,1,0,1,0,0
142352,0,2024,2,0,0,0,1,0,1,0,0
95325,0,2024,2,0,0,0,1,0,1,0,1
234000,0,2024,2,0,0,0,1,0,1,0,2
146000,0,2024,2,0,0,0,1,0,1,0,0
95000,100,2024,2,0,0,0,1,0,1,0,1
60500,0,2024,0,1,0,0,0,0,1,0,1
40300,0,2024,0,1,0,0,0,0,1,0,1
160000,0,2024,1,0,0,1,0,0,1,0,0
152500,0,2024,0,1,0,0,0,0,1,0,0
138200,0,2024,0,1,0,0,0,0,1,0,0
164300,0,2024,2,0,0,0,1,0,1,0,0
104000,0,2024,2,0,0,0,1,0,1,0,1
163700,0,2024,2,0,0,0,1,0,1,0,0
109100,0,2024,2,0,0,0,1,0,1,0,1
230000,0,2024,2,0,0,0,1,0,1,0,2
250000,100,2024,2,0,0,0,1,0,1,0,2
180700,100,2024,2,0,0,0,1,0,1,0,0
136675,100,2024,2,0,0,0,1,0,1,0,0
111648,100,2024,2,0,0,0,1,0,1,0,1
161000,0,2024,2,0,0,0,1,0,1,0,0
133200,0,2024,2,0,0,0,1,0,1,0,1
160000,0,2024,0,1,0,0,0,0,1,0,0
140000,0,2024,0,1,0,0,0,0,1,0,0
136000,100,2024,2,0,0,0,1,0,1,0,1
134400,0,2024,1,0,0,1,0,0,1,0,1
100000,0,2024,1,0,0,1,0,0,1,0,1
246000,100,2024,1,0,0,1,0,0,1,0,2
198000,100,2024,0,1,0,0,0,0,1,0,0
115000,100,2024,0,1,0,0,0,0,1,0,1
103000,100,2024,1,0,0,1,0,0,1,0,1
79000,0,2024,2,0,0,0,1,0,1,0,1
100000,100,2024,1,0,0,1,0,0,1,0,1
75000,100,2024,1,0,0,1,0,0,1,0,1
331640,0,2024,2,0,0,0,1,0,1,0,2
283780,0,2024,2,0,0,0,1,0,1,0,2
117000,0,2024,1,0,0,1,0,1,0,0,1
99000,0,2024,0,1,0,0,0,0,1,0,1
72000,0,2024,0,1,0,0,0,0,1,0,1
77000,0,2024,1,0,0,1,0,0,1,0,1
49900,0,2024,1,0,0,1,0,0,1,0,1
203500,100,2024,1,0,0,1,0,0,1,0,0
133000,100,2024,1,0,0,1,0,0,1,0,1
80000,0,2024,2,0,0,0,1,0,1,0,1
134400,0,2024,1,0,0,1,0,0,1,0,1
51500,0,2024,0,1,0,0,0,0,1,0,1
195600,100,2024,1,0,0,1,0,0,1,0,0
165500,100,2024,1,0,0,1,0,0,1,0,0
180400,0,2024,2,0,0,0,1,0,1,0,0
138800,0,2024,2,0,0,0,1,0,1,0,0
147670,0,2024,2,0,0,0,1,0,1,0,0
118136,0,2024,2,0,0,0,1,0,1,0,1
154000,0,2024,2,0,0,0,1,0,1,0,0
81536,0,2024,2,0,0,0,1,0,1,0,1
198000,100,2024,2,0,0,0,1,0,1,0,0
143000,100,2024,2,0,0,0,1,0,1,0,0
340000,0,2024,2,0,0,0,1,0,1,0,2
212000,0,2024,2,0,0,0,1,0,1,0,0
230000,0,2024,2,0,0,0,1,0,1,0,2
170000,0,2024,2,0,0,0,1,0,1,0,0
51000,0,2024,0,1,0,0,0,0,1,0,1
385000,0,2024,1,0,0,1,0,0,1,0,2
200000,0,2024,1,0,0,1,0,0,1,0,0
198000,0,2024,1,0,0,1,0,0,1,0,0
130400,0,2024,0,1,0,0,0,0,1,0,1
74500,0,2024,0,1,0,0,0,0,1,0,1
73100,0,2024,2,0,0,0,1,0,1,0,1
133000,0,2024,0,1,0,0,0,0,1,0,1
58400,0,2024,0,1,0,0,0,0,1,0,1
204600,0,2024,2,0,0,0,1,0,1,0,0
84500,0,2024,2,0,0,0,1,0,1,0,1
176000,0,2024,1,0,0,1,0,0,1,0,0
72700,0,2024,1,0,0,1,0,0,1,0,1
92000,100,2024,0,1,0,0,0,0,1,0,1
65000,100,2024,0,1,0,0,0,0,1,0,1
231000,100,2024,2,0,0,0,1,0,1,0,2
162819,100,2024,2,0,0,0,1,0,1,0,0
95776,100,2024,2,0,0,0,1,0,1,0,1
138278,0,2024,1,0,0,1,0,0,1,0,0
86424,0,2024,1,0,0,1,0,0,1,0,1
130500,0,2024,2,0,0,0,1,0,1,0,1
96000,0,2024,2,0,0,0,1,0,1,0,1
122100,0,2024,1,0,0,1,0,0,1,0,1
75500,0,2024,1,0,0,1,0,0,1,0,1
250000,0,2024,1,0,0,1,0,0,1,0,2
200000,0,2024,1,0,0,1,0,0,1,0,0
117000,0,2024,1,0,0,1,0,0,1,0,1
99600,0,2024,1,0,0,1,0,0,1,0,1
162240,0,2024,0,1,0,0,0,0,1,0,0
47840,0,2024,0,1,0,0,0,0,1,0,1
231250,0,2024,1,0,0,1,0,0,1,0,2
111000,0,2024,1,0,0,1,0,0,1,0,1
55751,0,2024,0,1,0,0,0,0,1,0,1
165000,100,2024,2,0,0,0,1,0,1,0,0
257250,100,2024,2,0,0,0,1,0,1,0,2
99750,100,2024,2,0,0,0,1,0,1,0,1
100000,0,2024,1,0,0,1,0,0,1,0,1
95000,0,2024,1,0,0,1,0,0,1,0,1
147800,0,2024,1,0,0,1,0,0,1,0,0
93100,0,2024,1,0,0,1,0,0,1,0,1
166000,0,2024,1,0,0,1,0,0,1,0,0
73000,0,2024,1,0,0,1,0,0,1,0,1
236400,0,2024,2,0,0,0,1,0,1,0,2
141800,0,2024,2,0,0,0,1,0,1,0,0
147500,100,2024,2,0,0,0,1,0,1,0,0
70800,100,2024,2,0,0,0,1,0,1,0,1
88200,100,2024,0,1,0,0,0,0,1,0,1
61700,100,2024,0,1,0,0,0,0,1,0,1
154800,0,2024,1,0,0,1,0,0,1,0,0
76300,0,2024,1,0,0,1,0,0,1,0,1
84000,0,2024,1,0,0,1,0,0,1,0,1
115000,0,2024,0,1,0,0,0,0,1,0,1
185000,0,2024,2,0,0,0,1,1,0,0,0
79600,0,2024,2,0,0,0,1,1,0,0,1
155000,0,2024,2,0,0,0,1,0,1,0,0
147000,0,2024,0,1,0,0,0,0,1,0,0
118000,0,2024,0,1,0,0,0,0,1,0,1
170000,0,2024,0,1,0,0,0,0,1,0,0
125000,0,2024,0,1,0,0,0,0,1,0,1
255475,100,2024,2,0,0,0,1,0,1,0,2
185800,100,2024,2,0,0,0,1,0,1,0,0
85000,0,2024,1,0,0,1,0,0,1,0,1
65000,0,2024,1,0,0,1,0,0,1,0,1
190000,0,2024,1,0,0,1,0,0,1,0,0
140000,100,2024,2,0,0,0,1,0,1,0,0
165000,100,2024,2,0,0,0,1,0,1,0,0
110300,100,2024,1,0,0,1,0,0,1,0,1
78100,100,2024,1,0,0,1,0,0,1,0,1
210000,0,2024,1,0,0,1,0,0,1,0,0
151800,0,2024,1,0,0,1,0,0,1,0,0
65000,0,2024,0,1,0,0,0,0,1,0,1
200000,0,2024,1,0,0,1,0,1,0,0,0
157144,0,2024,2,0,0,0,1,0,1,0,0
99445,0,2024,2,0,0,0,1,0,1,0,1
170700,0,2024,2,0,0,0,1,0,1,0,0
152400,100,2024,2,0,0,0,1,0,1,0,0
73700,100,2024,2,0,0,0,1,0,1,0,1
73100,0,2024,1,0,0,1,0,0,1,0,1
202600,0,2024,2,0,0,0,1,0,1,0,0
273500,0,2024,2,0,0,0,1,0,1,0,2
